"","scores.Astrocyte","scores.B_cell","scores.BM","scores.BM...Prog.","scores.Chondrocytes","scores.CMP","scores.DC","scores.Embryonic_stem_cells","scores.Endothelial_cells","scores.Epithelial_cells","scores.Erythroblast","scores.Fibroblasts","scores.Gametocytes","scores.GMP","scores.Hepatocytes","scores.HSC_.G.CSF","scores.HSC_CD34.","scores.iPS_cells","scores.Keratinocytes","scores.Macrophage","scores.MEP","scores.Monocyte","scores.MSC","scores.Myelocyte","scores.Neuroepithelial_cell","scores.Neurons","scores.Neutrophils","scores.NK_cell","scores.Osteoblasts","scores.Platelets","scores.Pre.B_cell_CD34.","scores.Pro.B_cell_CD34.","scores.Pro.Myelocyte","scores.Smooth_muscle_cells","scores.T_cells","scores.Tissue_stem_cells","labels","delta.next","pruned.labels"
"0",0.336274974277742,0.746734675313204,0.5330452357926,0.479172177981638,0.325630973819297,0.559371546982177,0.538207504767025,0.35128880487335,0.397751220757337,0.37477741813164,0.459924346008689,0.333077859864271,0.301372453318305,0.586488731665196,0.343133922005566,0.609593048367244,0.542544987488332,0.351292127923782,0.307047421812552,0.530136379995783,0.527353581156417,0.566847713760132,0.331915585560405,0.485622244565028,0.284661622445957,0.384583385557076,0.501661281478556,0.635552154503183,0.311666654288534,0.523571879067718,0.608767164653526,0.621473816787955,0.524327745099693,0.323850175961238,0.62372426049451,0.336942597168417,"B_cell",0.111182520810021,"B_cell"
"1",0.355391472180831,0.749856063522182,0.537049610117583,0.488537969543039,0.343941073533808,0.573044080114497,0.547119934854444,0.370565840339041,0.41622373209144,0.390411306633032,0.469109311460345,0.351604736571145,0.315351997235921,0.599203211868366,0.353246093928896,0.607618534078265,0.55819693797172,0.370109978337009,0.319164177056502,0.540063477554293,0.539579314579169,0.570921603850023,0.351668859751403,0.494687682847802,0.304334681335398,0.401503830640478,0.508431683080236,0.64154736246551,0.327284630580973,0.528858490402458,0.611493422234988,0.629670493751474,0.536806334705313,0.343137439510488,0.627231826650232,0.352445398684329,"B_cell",0.108308701056672,"B_cell"
"2",0.326446823604185,0.754354781268029,0.533842290096421,0.471488848990114,0.314836333152715,0.55880665513327,0.525705473041062,0.343307662000731,0.383196473732807,0.362097005545981,0.452637178453399,0.322018677473744,0.287103431534896,0.584033741400528,0.337209164313823,0.602640948946697,0.5362558499418,0.342610356963751,0.292389276186427,0.517525380023151,0.522955892916265,0.554116780113658,0.316567795231295,0.481750397200641,0.276190128964185,0.372324729749739,0.491895156450791,0.623289729944821,0.298022867740333,0.519853467071646,0.602388352255702,0.621372970227372,0.522862506081334,0.314368006995584,0.619379860549895,0.323106561591952,"B_cell",0.131065051323207,"B_cell"
"3",0.312018213370982,0.73510432201133,0.525345736365358,0.458836718031665,0.311986214266542,0.53679282832468,0.544271938915305,0.31897738023337,0.37781499662133,0.355086887495104,0.439330166273656,0.319718086283172,0.283307106535729,0.567060646387141,0.322895243729169,0.609106062362253,0.519408866748365,0.320852668521656,0.28592300119294,0.532976406744123,0.504352114931534,0.571224559492367,0.308829892004048,0.485001740617592,0.254448779119207,0.358475109955286,0.504353968446692,0.633135001304137,0.292701501596784,0.511548209959019,0.60760742782646,0.595853486549698,0.513785560597084,0.30614385312675,0.61103311880496,0.318314891950906,"B_cell",0.101969320707193,"B_cell"
"4",0.27490364089622,0.629471495993531,0.425543677797848,0.364165128184993,0.245496038856186,0.436367685566289,0.434811408342247,0.26460854635892,0.315345270097398,0.280688727673122,0.349670531776983,0.24848761748382,0.244940972475564,0.456966331964778,0.252178515099673,0.50641647301533,0.448552867812263,0.264953592556241,0.229816476220467,0.429064326794175,0.409511502410229,0.463281038284701,0.255415085914797,0.391201467273129,0.228368840460356,0.30033427034228,0.415438246315447,0.540808218304799,0.251768201502928,0.445081466663251,0.48911228170385,0.492889223579305,0.408862076607497,0.247673698997216,0.51484302013902,0.259430272452801,"B_cell",0.0886632776887323,"B_cell"
"5",0.287818690450841,0.733145412120335,0.518029079188203,0.435181199565425,0.292763592431504,0.524397433881873,0.516814579285751,0.292643908775044,0.360823201783017,0.343810861860504,0.416683824618291,0.300145806415555,0.260215109716476,0.552187013050657,0.316362085506454,0.592582464719122,0.501113186984094,0.296286457498297,0.278075473221472,0.50222830864389,0.484413513455724,0.551685048150079,0.28425710395584,0.463717453079099,0.225110959562226,0.32262922555632,0.481998041092858,0.594864849761018,0.280807479719395,0.495288967291972,0.588917970235638,0.586548714772019,0.49814983138079,0.2985534307982,0.595104455823269,0.303980380691735,"B_cell",0.138040956297066,"B_cell"
