"","scores.CL.0000017","scores.CL.0000023","scores.CL.0000031","scores.CL.0000037","scores.CL.0000049","scores.CL.0000050","scores.CL.0000062","scores.CL.0000066","scores.CL.0000071","scores.CL.0000084","scores.CL.0000127","scores.CL.0000134","scores.CL.0000138","scores.CL.0000182","scores.CL.0000222","scores.CL.0000233","scores.CL.0000235","scores.CL.0000236","scores.CL.0000312","scores.CL.0000359","scores.CL.0000451","scores.CL.0000540","scores.CL.0000557","scores.CL.0000576","scores.CL.0000583","scores.CL.0000623","scores.CL.0000624","scores.CL.0000625","scores.CL.0000765","scores.CL.0000775","scores.CL.0000786","scores.CL.0000787","scores.CL.0000788","scores.CL.0000798","scores.CL.0000816","scores.CL.0000836","scores.CL.0000840","scores.CL.0000841","scores.CL.0000844","scores.CL.0000895","scores.CL.0000900","scores.CL.0000904","scores.CL.0000905","scores.CL.0000907","scores.CL.0000911","scores.CL.0000913","scores.CL.0000955","scores.CL.0000965","scores.CL.0000966","scores.CL.0001054","scores.CL.0001062","scores.CL.0002048","scores.CL.0002138","scores.CL.0002148","scores.CL.0002193","scores.CL.0002259","scores.CL.0002322","scores.CL.0002328","scores.CL.0002555","scores.CL.0002573","scores.CL.0002588","scores.CL.0002598","scores.CL.0002618","scores.CL.0002677","scores.CL.1001608","labels","delta.next","pruned.labels"
"0",0.294281846893851,0.284955246584057,0.312296788870858,0.587702111113117,0.559122947425776,0.533552545922944,0.320818369128555,0.391969730726745,0.402035964395644,0.605432321159485,0.355929552055551,0.341357482546469,0.336126256212356,0.360276590904354,0.330685069157061,0.530643166318573,0.528389747426451,0.654217371847537,0.328950556072292,0.335342218855146,0.5452618565806,0.388026067115175,0.582533580393215,0.568399741980737,0.510388690980948,0.642062420722718,0.626546861679803,0.615810160795445,0.467232330751701,0.51854501464724,0.687526857923225,0.775043398251694,0.762560156491359,0.607680207862563,0.772393708399831,0.531635024248719,0.526082822058506,0.522449342914343,0.707028998811087,0.614827454362712,0.556282559213843,0.63326455865733,0.633295231180156,0.581220406618758,0.60638252653926,0.559053638816765,0.606229859890619,0.69051051260458,0.702869766158793,0.566401238013139,0.58059030322495,0.622285650547555,0.415269443002336,0.34601286185552,0.503258598146358,0.298764009770435,0.365861215019315,0.358227830764123,0.324659624613975,0.381745115557074,0.333762735169332,0.330894490208073,0.398795950477231,0.623796491210371,0.342371643219037,"CL:0000787",0.00833331794478809,"CL:0000787"
"1",0.302147829528475,0.289777411905947,0.326491908936436,0.587324400370679,0.57158289485463,0.546437406454349,0.333039053430336,0.40681806340392,0.415734582855112,0.605671924804432,0.371050187762583,0.356473553004471,0.34898924961396,0.36665673203697,0.352970476032383,0.53246809724249,0.534621011037646,0.653871408368948,0.339087430360741,0.35065097564125,0.553236267958945,0.399685522513224,0.594957931813828,0.568895932733031,0.516771613173695,0.648868549663935,0.627068455527999,0.61384444553003,0.476793821075203,0.522318360549832,0.689407711765167,0.773872259320629,0.761558910047587,0.610483544994025,0.770092582657635,0.54310188921183,0.532836855870208,0.53008416416098,0.706867512122062,0.6157012012106,0.566931553097427,0.635521038337683,0.634895090165113,0.590481128155983,0.606504147863062,0.567553412542618,0.608825926456627,0.690342696145136,0.703201716811536,0.565929303110012,0.588523118228601,0.629203268780387,0.430079599610078,0.356976993111017,0.512519760739479,0.315886766544485,0.380274892971562,0.370486105172746,0.335899946009499,0.399008630121006,0.349857706509366,0.342582620021678,0.415675366415356,0.626802808572484,0.35514209114494,"CL:0000787",0.0195173577796351,"CL:0000787"
"2",0.275965446507694,0.274323754090629,0.297433312186555,0.579808791144645,0.556644262863996,0.528363122249973,0.303730327042516,0.373256448554272,0.388184451647912,0.590896204278292,0.341811196514172,0.325023107736152,0.320027220722222,0.348892144636321,0.321123668926252,0.525669563166014,0.51423566231075,0.667543698996857,0.309913149521017,0.32407098909383,0.530173641598567,0.371115890343963,0.578183335208052,0.553814854562243,0.494842981918429,0.626237220420859,0.621497266830199,0.611101786740109,0.459492399511088,0.507529871539686,0.686280005396996,0.773040808257306,0.765811259508352,0.592842951493538,0.779573658526799,0.528019189537829,0.51413822126352,0.511851413763509,0.702705321578308,0.609685066347195,0.544046906221902,0.629425495305832,0.627157713420783,0.566317702423482,0.591840203310242,0.552338733733211,0.600495403978402,0.684318519669475,0.698982526105853,0.556254335014977,0.569941566965088,0.620792572118719,0.400503543726434,0.330709355136118,0.497595228297001,0.286883832722454,0.353756800811541,0.343435040035898,0.310079405221826,0.366007355676978,0.317365553500846,0.319244080932999,0.383755572461722,0.614522417123581,0.326052575053713,"CL:0000788",0.0913636370661015,"CL:0000788"
"3",0.273128028497075,0.260257268233108,0.283859659708422,0.59334292468984,0.541262361246228,0.514060577537883,0.306527093829332,0.376055841488692,0.387893253756701,0.591986793581226,0.338732096132322,0.32708146697672,0.322968086213764,0.344101279496544,0.312662176947226,0.522166346076278,0.534127786964394,0.651563125450522,0.308681491533015,0.32057352410291,0.552462074680133,0.364171156198468,0.567799978258267,0.572655905866451,0.515302843300465,0.639180964396967,0.616494178631241,0.613272039063701,0.452020984196546,0.521398610887252,0.67326727622011,0.764961982597042,0.753759423502424,0.600896420947412,0.747989953173652,0.52275866598573,0.532977117736978,0.531758634921401,0.687622103997216,0.598288788090533,0.547520250991539,0.619146213349624,0.620402038628487,0.575280182872421,0.590590354890923,0.547680981861732,0.608394560379197,0.664715901296829,0.680763635161978,0.573292054306982,0.580676927724384,0.601229491419354,0.401414941127144,0.328801100766014,0.503678550713041,0.272939957864304,0.333313354010541,0.336825000734818,0.311432175925406,0.364503876318512,0.315140527168248,0.319468266934387,0.385972181474402,0.609874115677744,0.336094040979255,"CL:0000787",0.157232144065613,"CL:0000787"
"4",0.244016152329389,0.229350036851303,0.257500144927349,0.496541092544578,0.446549421434048,0.429697836447825,0.266444086005803,0.307210298985042,0.332550774367059,0.503733049468171,0.302199985888309,0.273896261033862,0.26787781942322,0.280786022067961,0.265337144357279,0.455338057589355,0.442063958231947,0.538372357079571,0.258333672496229,0.267367373256097,0.453007014339697,0.317285851583531,0.464332802337693,0.474883505249558,0.423308902577036,0.555687050723295,0.533128578369044,0.525183926186281,0.371797169943641,0.439233501651862,0.556164435927419,0.654470668455676,0.64924155217844,0.494536344309758,0.652647902807787,0.424667176702287,0.444278949172628,0.439874635232477,0.594124958222109,0.523552098776771,0.474534296641564,0.533183164736139,0.52960705572192,0.497819829460266,0.505735344369284,0.47587629780197,0.493503854839358,0.572067820420102,0.573375159957785,0.470727046719367,0.502832299727503,0.501132822056323,0.348063299423926,0.276993185354897,0.416996233405073,0.248400519995095,0.288893855590959,0.28197551527661,0.260683307216573,0.301917018429095,0.268261902873914,0.270130261510746,0.32782897073391,0.540972825791011,0.267920246841971,"CL:0000787",0.0569851237902151,"CL:0000787"
"5",0.250471075467846,0.234854897010378,0.245646498718388,0.568616753959042,0.520577553338286,0.489534255596162,0.284705633097108,0.35462016267223,0.366417509891542,0.549608139664058,0.308104027466995,0.304201422606051,0.296075230194009,0.3281796986831,0.277344354709938,0.49794168147222,0.493584021453118,0.664740689973255,0.291947118757587,0.296989776567661,0.51653741351624,0.326359997933236,0.544368328701015,0.54504860419227,0.478942085189731,0.597344471816908,0.599786098477297,0.590848412263242,0.426520101126746,0.487834293645182,0.651218446809957,0.747291158825614,0.736871924055865,0.553325028086326,0.7403036808477,0.50001925107481,0.497908930999444,0.491694224153694,0.663759687749564,0.581905732601131,0.522478459590227,0.604551185539967,0.599129804525852,0.540547459842126,0.549197738577452,0.530069596626544,0.58238380189271,0.641481314250286,0.659627386978025,0.548049815943017,0.549863824663391,0.583247271428595,0.370213552393839,0.303334335759356,0.475604118950269,0.238872304647344,0.304273935197277,0.32967055339126,0.284619108142976,0.332388242114715,0.290874753935469,0.307388939916875,0.356326362552187,0.580621923860914,0.317927663519043,"CL:0000787",0.0256960401925174,"CL:0000787"
